scenario,ssp585,ssp585,ssp585,ssp585,ssp585,ssp370,ssp370,ssp370,ssp370,ssp370,ssp245,ssp245,ssp245,ssp245,ssp126,ssp126,ssp126
ensMem,r1i1p1f2,r2i1p1f2,r3i1p1f2,r4i1p1f2,r5i1p1f2,r1i1p1f2,r2i1p1f2,r3i1p1f2,r4i1p1f2,r5i1p1f2,r1i1p1f2,r2i1p1f2,r3i1p1f2,r4i1p1f2,r1i1p1f2,r3i1p1f2,r4i1p1f2
time,,,,,,,,,,,,,,,,,
1976-05-16 12:00:00,284.01546128212465,284.63808452995335,284.22247607761363,284.0920328986717,284.31274449718427,284.01546128212465,284.63808452995335,284.22247607761363,284.0920328986717,284.31274449718427,284.01546128212465,284.63808452995335,284.22247607761363,284.0920328986717,284.01546128212465,284.22247607761363,284.0920328986717
1976-06-16 00:00:00,285.22108458668515,285.6531050346749,285.4669001870738,285.3307602925157,285.4943106772664,285.22108458668515,285.6531050346749,285.4669001870738,285.3307602925157,285.4943106772664,285.22108458668515,285.6531050346749,285.4669001870738,285.3307602925157,285.22108458668515,285.4669001870738,285.3307602925157
1976-07-16 12:00:00,285.832171209655,285.9222167356121,285.70776672138356,285.9365227783909,285.6285105045292,285.832171209655,285.9222167356121,285.70776672138356,285.9365227783909,285.6285105045292,285.832171209655,285.9222167356121,285.70776672138356,285.9365227783909,285.832171209655,285.70776672138356,285.9365227783909
1976-08-16 12:00:00,285.6280587091136,285.85014129484875,285.6912520942965,285.634514853983,285.42948190420304,285.6280587091136,285.85014129484875,285.6912520942965,285.634514853983,285.42948190420304,285.6280587091136,285.85014129484875,285.6912520942965,285.634514853983,285.6280587091136,285.6912520942965,285.634514853983
1976-09-16 00:00:00,284.7528502903316,284.87649388630473,284.7572530275271,284.7641767904512,284.61597463133995,284.7528502903316,284.87649388630473,284.7572530275271,284.7641767904512,284.61597463133995,284.7528502903316,284.87649388630473,284.7572530275271,284.7641767904512,284.7528502903316,284.7572530275271,284.7641767904512
1976-10-16 12:00:00,283.3773048169677,283.8261409818871,283.6519194593816,283.3387910684167,283.33985443660765,283.3773048169677,283.8261409818871,283.6519194593816,283.3387910684167,283.33985443660765,283.3773048169677,283.8261409818871,283.6519194593816,283.3387910684167,283.3773048169677,283.6519194593816,283.3387910684167
1976-11-16 00:00:00,282.4507436817108,282.8680220069448,282.35763469413956,282.0832545980114,282.3830402542793,282.4507436817108,282.8680220069448,282.35763469413956,282.0832545980114,282.3830402542793,282.4507436817108,282.8680220069448,282.35763469413956,282.0832545980114,282.4507436817108,282.35763469413956,282.0832545980114
1976-12-16 12:00:00,281.50781531588996,281.92874979312614,281.8170243497516,281.3480669311735,281.336239837652,281.50781531588996,281.92874979312614,281.8170243497516,281.3480669311735,281.336239837652,281.50781531588996,281.92874979312614,281.8170243497516,281.3480669311735,281.50781531588996,281.8170243497516,281.3480669311735
1977-01-16 12:00:00,281.470583866527,281.92028047047415,281.57894340815324,281.2770648012672,281.4496267420085,281.470583866527,281.92028047047415,281.57894340815324,281.2770648012672,281.4496267420085,281.470583866527,281.92028047047415,281.57894340815324,281.2770648012672,281.470583866527,281.57894340815324,281.2770648012672
1977-02-15 00:00:00,281.4597264596174,282.0554092974787,281.6586321533804,281.36664987812327,281.4046059011864,281.4597264596174,282.0554092974787,281.6586321533804,281.36664987812327,281.4046059011864,281.4597264596174,282.0554092974787,281.6586321533804,281.36664987812327,281.4597264596174,281.6586321533804,281.36664987812327
1977-03-16 12:00:00,282.0382384789061,282.38515783266337,281.9205372436435,282.0153751237638,282.06307702340087,282.0382384789061,282.38515783266337,281.9205372436435,282.0153751237638,282.06307702340087,282.0382384789061,282.38515783266337,281.9205372436435,282.0153751237638,282.0382384789061,281.9205372436435,282.0153751237638
1977-04-16 00:00:00,283.1797282884445,283.4215775818126,282.9854648099223,282.9184017153921,283.06136023399984,283.1797282884445,283.4215775818126,282.9854648099223,282.9184017153921,283.06136023399984,283.1797282884445,283.4215775818126,282.9854648099223,282.9184017153921,283.1797282884445,282.9854648099223,282.9184017153921
1977-05-16 12:00:00,284.10346074270103,284.5812453072042,284.35670666455786,284.3994203239382,284.4767022877578,284.10346074270103,284.5812453072042,284.35670666455786,284.3994203239382,284.4767022877578,284.10346074270103,284.5812453072042,284.35670666455786,284.3994203239382,284.10346074270103,284.35670666455786,284.3994203239382
1977-06-16 00:00:00,285.409507723753,285.7415946178639,285.5571351934889,285.4656954012611,285.5596748441603,285.409507723753,285.7415946178639,285.5571351934889,285.4656954012611,285.5596748441603,285.409507723753,285.7415946178639,285.5571351934889,285.4656954012611,285.409507723753,285.5571351934889,285.4656954012611
1977-07-16 12:00:00,285.9637275708649,286.11409004006634,285.86327169688326,285.86241527938887,286.18781952497227,285.9637275708649,286.11409004006634,285.86327169688326,285.86241527938887,286.18781952497227,285.9637275708649,286.11409004006634,285.86327169688326,285.86241527938887,285.9637275708649,285.86327169688326,285.86241527938887
1977-08-16 12:00:00,285.4750477389487,285.846461429221,285.74955554916505,285.8167510073132,285.9057241452052,285.4750477389487,285.846461429221,285.74955554916505,285.8167510073132,285.9057241452052,285.4750477389487,285.846461429221,285.74955554916505,285.8167510073132,285.4750477389487,285.74955554916505,285.8167510073132
1977-09-16 00:00:00,284.6872442594543,285.0904947872647,284.92945481922516,284.55831224847566,284.8557552331331,284.6872442594543,285.0904947872647,284.92945481922516,284.55831224847566,284.8557552331331,284.6872442594543,285.0904947872647,284.92945481922516,284.55831224847566,284.6872442594543,284.92945481922516,284.55831224847566
1977-10-16 12:00:00,283.4653044015145,283.72813504572173,283.53797857022187,283.3740283647245,283.4603402758355,283.4653044015145,283.72813504572173,283.53797857022187,283.3740283647245,283.4603402758355,283.4653044015145,283.72813504572173,283.53797857022187,283.3740283647245,283.4653044015145,283.53797857022187,283.3740283647245
1977-11-16 00:00:00,282.35716702749744,282.6893266043338,282.6805254023204,282.288035798974,282.38425105123997,282.35716702749744,282.6893266043338,282.6805254023204,282.288035798974,282.38425105123997,282.35716702749744,282.6893266043338,282.6805254023204,282.288035798974,282.35716702749744,282.6805254023204,282.288035798974
1977-12-16 12:00:00,281.4378760888272,282.0579575876319,281.61547109505807,281.32110255520604,281.68431993532533,281.4378760888272,282.0579575876319,281.61547109505807,281.32110255520604,281.68431993532533,281.4378760888272,282.0579575876319,281.61547109505807,281.32110255520604,281.4378760888272,281.61547109505807,281.32110255520604
1978-01-16 12:00:00,281.3975465193066,281.5123266167862,281.5705447558234,281.15822427543384,281.4912537822331,281.3975465193066,281.5123266167862,281.5705447558234,281.15822427543384,281.4912537822331,281.3975465193066,281.5123266167862,281.5705447558234,281.15822427543384,281.3975465193066,281.5705447558234,281.15822427543384
1978-02-15 00:00:00,281.5533091186785,282.151709429605,282.13217072879917,281.42402127214586,281.44397474956645,281.5533091186785,282.151709429605,282.13217072879917,281.42402127214586,281.44397474956645,281.5533091186785,282.151709429605,282.13217072879917,281.42402127214586,281.5533091186785,282.13217072879917,281.42402127214586
1978-03-16 12:00:00,281.8001043994974,282.25842720386055,282.4812841503204,281.9533764133086,281.9330721722842,281.8001043994974,282.25842720386055,282.4812841503204,281.9533764133086,281.9330721722842,281.8001043994974,282.25842720386055,282.4812841503204,281.9533764133086,281.8001043994974,282.4812841503204,281.9533764133086
1978-04-16 00:00:00,283.0859906220343,283.53307660342455,283.4479750473768,282.7728094358769,283.11410024375334,283.0859906220343,283.53307660342455,283.4479750473768,282.7728094358769,283.11410024375334,283.0859906220343,283.53307660342455,283.4479750473768,282.7728094358769,283.0859906220343,283.4479750473768,282.7728094358769
1978-05-16 12:00:00,284.30734256020315,284.41447473135577,284.57181468620786,284.0053030553279,284.2332059382793,284.30734256020315,284.41447473135577,284.57181468620786,284.0053030553279,284.2332059382793,284.30734256020315,284.41447473135577,284.57181468620786,284.0053030553279,284.30734256020315,284.57181468620786,284.0053030553279
1978-06-16 00:00:00,285.2684508952458,285.74104482377186,285.7447841931304,285.1412555051729,285.2721340409811,285.2684508952458,285.74104482377186,285.7447841931304,285.1412555051729,285.2721340409811,285.2684508952458,285.74104482377186,285.7447841931304,285.1412555051729,285.2684508952458,285.7447841931304,285.1412555051729
1978-07-16 12:00:00,286.0023310768006,286.223753206799,286.0940502823416,285.5991765836166,285.67614837924026,286.0023310768006,286.223753206799,286.0940502823416,285.5991765836166,285.67614837924026,286.0023310768006,286.223753206799,286.0940502823416,285.5991765836166,286.0023310768006,286.0940502823416,285.5991765836166
1978-08-16 12:00:00,285.8001760487505,286.0121532107846,285.6857237493382,285.49839605786,285.8281720427671,285.8001760487505,286.0121532107846,285.6857237493382,285.49839605786,285.8281720427671,285.8001760487505,286.0121532107846,285.6857237493382,285.49839605786,285.8001760487505,285.6857237493382,285.49839605786
1978-09-16 00:00:00,284.9349965722603,284.9845584960268,284.74741583142224,284.4671745166191,284.68597038117724,284.9349965722603,284.9845584960268,284.74741583142224,284.4671745166191,284.68597038117724,284.9349965722603,284.9845584960268,284.74741583142224,284.4671745166191,284.9349965722603,284.74741583142224,284.4671745166191
1978-10-16 12:00:00,283.7012416163967,283.93515028254257,283.6335368102124,283.4454392206659,283.59797953032205,283.7012416163967,283.93515028254257,283.6335368102124,283.4454392206659,283.59797953032205,283.7012416163967,283.93515028254257,283.6335368102124,283.4454392206659,283.7012416163967,283.6335368102124,283.4454392206659
1978-11-16 00:00:00,282.61835047846785,282.77258126437516,282.5806506856162,282.0449257677544,282.19817613556404,282.61835047846785,282.77258126437516,282.5806506856162,282.0449257677544,282.19817613556404,282.61835047846785,282.77258126437516,282.5806506856162,282.0449257677544,282.61835047846785,282.5806506856162,282.0449257677544
1978-12-16 12:00:00,281.72065191063024,281.99879160411615,281.6893485795457,281.4552673220177,281.515662276952,281.72065191063024,281.99879160411615,281.6893485795457,281.4552673220177,281.515662276952,281.72065191063024,281.99879160411615,281.6893485795457,281.4552673220177,281.72065191063024,281.6893485795457,281.4552673220177
1979-01-16 12:00:00,281.6669503822336,281.9666920370008,281.1878657663828,281.3109849301769,281.2940154401531,281.6669503822336,281.9666920370008,281.1878657663828,281.3109849301769,281.2940154401531,281.6669503822336,281.9666920370008,281.1878657663828,281.3109849301769,281.6669503822336,281.1878657663828,281.3109849301769
1979-02-15 00:00:00,281.55645248976117,282.1952522724719,280.88711526677105,281.1913077952165,281.40534062319585,281.55645248976117,282.1952522724719,280.88711526677105,281.1913077952165,281.40534062319585,281.55645248976117,282.1952522724719,280.88711526677105,281.1913077952165,281.55645248976117,280.88711526677105,281.1913077952165
1979-03-16 12:00:00,281.98145959662185,282.1885369540429,281.4995557444178,281.66575100401127,281.93550569029776,281.98145959662185,282.1885369540429,281.4995557444178,281.66575100401127,281.93550569029776,281.98145959662185,282.1885369540429,281.4995557444178,281.66575100401127,281.98145959662185,281.4995557444178,281.66575100401127
1979-04-16 00:00:00,283.09642131308647,283.2544384648974,282.85113856391547,282.81722870419264,283.0271146630622,283.09642131308647,283.2544384648974,282.85113856391547,282.81722870419264,283.0271146630622,283.09642131308647,283.2544384648974,282.85113856391547,282.81722870419264,283.09642131308647,282.85113856391547,282.81722870419264
1979-05-16 12:00:00,284.4473172293297,284.1772015336714,284.28305018210995,283.9703096402719,284.2977750690316,284.4473172293297,284.1772015336714,284.28305018210995,283.9703096402719,284.2977750690316,284.4473172293297,284.1772015336714,284.28305018210995,283.9703096402719,284.4473172293297,284.28305018210995,283.9703096402719
1979-06-16 00:00:00,285.6370225054971,285.4757284521437,285.35417632878296,285.1374317042049,285.55505649399834,285.6370225054971,285.4757284521437,285.35417632878296,285.1374317042049,285.55505649399834,285.6370225054971,285.4757284521437,285.35417632878296,285.1374317042049,285.6370225054971,285.35417632878296,285.1374317042049
1979-07-16 12:00:00,285.98516391715884,286.0186797082124,285.8668559789434,285.8730954818604,286.03466088472857,285.98516391715884,286.0186797082124,285.8668559789434,285.8730954818604,286.03466088472857,285.98516391715884,286.0186797082124,285.8668559789434,285.8730954818604,285.98516391715884,285.8668559789434,285.8730954818604
1979-08-16 12:00:00,285.75777065809234,285.7720271847787,285.90595155474483,285.4262461949816,285.8725013018356,285.75777065809234,285.7720271847787,285.90595155474483,285.4262461949816,285.8725013018356,285.75777065809234,285.7720271847787,285.90595155474483,285.4262461949816,285.75777065809234,285.90595155474483,285.4262461949816
1979-09-16 00:00:00,284.7001233069467,284.8318885898501,284.65889087471237,284.560351201255,284.9982655544145,284.7001233069467,284.8318885898501,284.65889087471237,284.560351201255,284.9982655544145,284.7001233069467,284.8318885898501,284.65889087471237,284.560351201255,284.7001233069467,284.65889087471237,284.560351201255
1979-10-16 12:00:00,283.8413154985681,283.65166742779013,283.3757067764392,283.29089188848,283.785787690676,283.8413154985681,283.65166742779013,283.3757067764392,283.29089188848,283.785787690676,283.8413154985681,283.65166742779013,283.3757067764392,283.29089188848,283.8413154985681,283.3757067764392,283.29089188848
1979-11-16 00:00:00,282.6945248601967,282.4473566048413,282.19886761375983,282.190874557337,282.65996738953027,282.6945248601967,282.4473566048413,282.19886761375983,282.190874557337,282.65996738953027,282.6945248601967,282.4473566048413,282.19886761375983,282.190874557337,282.6945248601967,282.19886761375983,282.190874557337
1979-12-16 12:00:00,282.092144255805,281.7653631856816,281.497721754797,281.46133070201677,281.7593927250108,282.092144255805,281.7653631856816,281.497721754797,281.46133070201677,281.7593927250108,282.092144255805,281.7653631856816,281.497721754797,281.46133070201677,282.092144255805,281.497721754797,281.46133070201677
1980-01-16 12:00:00,281.7018377051579,281.6335934728305,281.347177190798,281.1248153854859,281.389790364604,281.7018377051579,281.6335934728305,281.347177190798,281.1248153854859,281.389790364604,281.7018377051579,281.6335934728305,281.347177190798,281.1248153854859,281.7018377051579,281.347177190798,281.1248153854859
1980-02-15 12:00:00,281.7605537674666,281.33222007585243,281.53963146000166,281.11304194730485,281.6728765174512,281.7605537674666,281.33222007585243,281.53963146000166,281.11304194730485,281.6728765174512,281.7605537674666,281.33222007585243,281.53963146000166,281.11304194730485,281.7605537674666,281.53963146000166,281.11304194730485
1980-03-16 12:00:00,282.2860406456608,281.91184777773503,282.15172183686224,281.9060049580189,282.18149224293035,282.2860406456608,281.91184777773503,282.15172183686224,281.9060049580189,282.18149224293035,282.2860406456608,281.91184777773503,282.15172183686224,281.9060049580189,282.2860406456608,282.15172183686224,281.9060049580189
1980-04-16 00:00:00,283.17390790837595,283.1062176620543,283.30018631197254,283.08398645992474,283.0668023212868,283.17390790837595,283.1062176620543,283.30018631197254,283.08398645992474,283.0668023212868,283.17390790837595,283.1062176620543,283.30018631197254,283.08398645992474,283.17390790837595,283.30018631197254,283.08398645992474
1980-05-16 12:00:00,284.3639009188418,284.26507980546853,284.2527395842137,284.55118236770454,284.4179609956161,284.3639009188418,284.26507980546853,284.2527395842137,284.55118236770454,284.4179609956161,284.3639009188418,284.26507980546853,284.2527395842137,284.55118236770454,284.3639009188418,284.2527395842137,284.55118236770454
1980-06-16 00:00:00,285.67309065497057,285.4310442925821,285.33294160966943,285.4399567200657,285.73034115902647,285.67309065497057,285.4310442925821,285.33294160966943,285.4399567200657,285.73034115902647,285.67309065497057,285.4310442925821,285.33294160966943,285.4399567200657,285.67309065497057,285.33294160966943,285.4399567200657
1980-07-16 12:00:00,285.9281934385141,286.13261834010865,286.13821168290434,285.8044157143145,285.8462172255469,285.9281934385141,286.13261834010865,286.13821168290434,285.8044157143145,285.8462172255469,285.9281934385141,286.13261834010865,286.13821168290434,285.8044157143145,285.9281934385141,286.13821168290434,285.8044157143145
1980-08-16 12:00:00,285.7166385210955,285.7892123801122,285.6964494177911,285.65100258573636,285.670061557854,285.7166385210955,285.7892123801122,285.6964494177911,285.65100258573636,285.670061557854,285.7166385210955,285.7892123801122,285.6964494177911,285.65100258573636,285.7166385210955,285.6964494177911,285.65100258573636
1980-09-16 00:00:00,284.8035729226983,284.94609889006665,284.7062308594918,284.6704734557156,284.7470461764168,284.8035729226983,284.94609889006665,284.7062308594918,284.6704734557156,284.7470461764168,284.8035729226983,284.94609889006665,284.7062308594918,284.6704734557156,284.8035729226983,284.7062308594918,284.6704734557156
1980-10-16 12:00:00,283.4307236185009,283.6673587236037,283.3848575920026,283.33013907327654,283.54478601858597,283.4307236185009,283.6673587236037,283.3848575920026,283.33013907327654,283.54478601858597,283.4307236185009,283.6673587236037,283.3848575920026,283.33013907327654,283.4307236185009,283.3848575920026,283.33013907327654
1980-11-16 00:00:00,282.2788154129081,282.42954054384006,282.39119937636224,282.23556426380003,282.42167211127173,282.2788154129081,282.42954054384006,282.39119937636224,282.23556426380003,282.42167211127173,282.2788154129081,282.42954054384006,282.39119937636224,282.23556426380003,282.2788154129081,282.39119937636224,282.23556426380003
1980-12-16 12:00:00,281.7757993219467,282.1175872938162,281.74991524138983,281.59830732903544,281.4105745483106,281.7757993219467,282.1175872938162,281.74991524138983,281.59830732903544,281.4105745483106,281.7757993219467,282.1175872938162,281.74991524138983,281.59830732903544,281.7757993219467,281.74991524138983,281.59830732903544
1981-01-16 12:00:00,281.81737166452854,281.9065784415709,281.5266532930116,281.27973495245124,281.1777726886603,281.81737166452854,281.9065784415709,281.5266532930116,281.27973495245124,281.1777726886603,281.81737166452854,281.9065784415709,281.5266532930116,281.27973495245124,281.81737166452854,281.5266532930116,281.27973495245124
1981-02-15 00:00:00,281.70931368681545,282.28848694198916,281.55375888209244,281.3461329463556,281.2138957757782,281.70931368681545,282.28848694198916,281.55375888209244,281.3461329463556,281.2138957757782,281.70931368681545,282.28848694198916,281.55375888209244,281.3461329463556,281.70931368681545,281.55375888209244,281.3461329463556
1981-03-16 12:00:00,282.1877304467976,282.2711699790722,281.93983081988677,281.8174008228367,281.73315167913154,282.1877304467976,282.2711699790722,281.93983081988677,281.8174008228367,281.73315167913154,282.1877304467976,282.2711699790722,281.93983081988677,281.8174008228367,282.1877304467976,281.93983081988677,281.8174008228367
1981-04-16 00:00:00,283.4578477904262,283.44582057768275,283.1791736953928,282.75890225064927,282.70155930984475,283.4578477904262,283.44582057768275,283.1791736953928,282.75890225064927,282.70155930984475,283.4578477904262,283.44582057768275,283.1791736953928,282.75890225064927,283.4578477904262,283.1791736953928,282.75890225064927
1981-05-16 12:00:00,284.4192630439071,284.58300939612946,284.48735781390764,283.99566081580866,284.15324925818163,284.4192630439071,284.58300939612946,284.48735781390764,283.99566081580866,284.15324925818163,284.4192630439071,284.58300939612946,284.48735781390764,283.99566081580866,284.4192630439071,284.48735781390764,283.99566081580866
1981-06-16 00:00:00,285.4911629593781,285.79518317228224,285.50720954981784,285.3883157905462,285.3147309424657,285.4911629593781,285.79518317228224,285.50720954981784,285.3883157905462,285.3147309424657,285.4911629593781,285.79518317228224,285.50720954981784,285.3883157905462,285.4911629593781,285.50720954981784,285.3883157905462
1981-07-16 12:00:00,286.17103535092156,286.4634807207684,286.2078318044714,285.75030657774596,285.8719033950896,286.17103535092156,286.4634807207684,286.2078318044714,285.75030657774596,285.8719033950896,286.17103535092156,286.4634807207684,286.2078318044714,285.75030657774596,286.17103535092156,286.2078318044714,285.75030657774596
1981-08-16 12:00:00,285.6016725436536,286.00627774066385,285.7042369504014,285.5961873899478,285.72049337392735,285.6016725436536,286.00627774066385,285.7042369504014,285.5961873899478,285.72049337392735,285.6016725436536,286.00627774066385,285.7042369504014,285.5961873899478,285.6016725436536,285.7042369504014,285.5961873899478
1981-09-16 00:00:00,284.8264013150341,285.0759560544433,284.7365054457987,284.5621080828963,284.83671143453796,284.8264013150341,285.0759560544433,284.7365054457987,284.5621080828963,284.83671143453796,284.8264013150341,285.0759560544433,284.7365054457987,284.5621080828963,284.8264013150341,284.7365054457987,284.5621080828963
1981-10-16 12:00:00,283.4568669350626,283.8292580623616,283.5289150085587,283.1981407537984,283.49004762440427,283.4568669350626,283.8292580623616,283.5289150085587,283.1981407537984,283.49004762440427,283.4568669350626,283.8292580623616,283.5289150085587,283.1981407537984,283.4568669350626,283.5289150085587,283.1981407537984
1981-11-16 00:00:00,282.4696432552349,282.74012313269975,282.5756723392136,282.2015645820334,282.4125473007392,282.4696432552349,282.74012313269975,282.5756723392136,282.2015645820334,282.4125473007392,282.4696432552349,282.74012313269975,282.5756723392136,282.2015645820334,282.4696432552349,282.5756723392136,282.2015645820334
1981-12-16 12:00:00,281.5879051506262,281.87684535404475,281.6989186660685,281.4967208084391,281.6357032635952,281.5879051506262,281.87684535404475,281.6989186660685,281.4967208084391,281.6357032635952,281.5879051506262,281.87684535404475,281.6989186660685,281.4967208084391,281.5879051506262,281.6989186660685,281.4967208084391
1982-01-16 12:00:00,281.83549281693706,281.7540293038688,281.35800125269753,281.3011097157394,281.5898628887342,281.83549281693706,281.7540293038688,281.35800125269753,281.3011097157394,281.5898628887342,281.83549281693706,281.7540293038688,281.35800125269753,281.3011097157394,281.83549281693706,281.35800125269753,281.3011097157394
1982-02-15 00:00:00,281.71734736643407,282.226618656276,281.8603157940544,280.96899926975635,281.363091616426,281.71734736643407,282.226618656276,281.8603157940544,280.96899926975635,281.363091616426,281.71734736643407,282.226618656276,281.8603157940544,280.96899926975635,281.71734736643407,281.8603157940544,280.96899926975635
1982-03-16 12:00:00,282.35074240651863,282.42451214792385,282.11901648069903,281.52751597599445,282.1274735831817,282.35074240651863,282.42451214792385,282.11901648069903,281.52751597599445,282.1274735831817,282.35074240651863,282.42451214792385,282.11901648069903,281.52751597599445,282.35074240651863,282.11901648069903,281.52751597599445
1982-04-16 00:00:00,283.03910248034185,283.3216705453619,282.9541717653533,282.64934717532924,283.2276912244163,283.03910248034185,283.3216705453619,282.9541717653533,282.64934717532924,283.2276912244163,283.03910248034185,283.3216705453619,282.9541717653533,282.64934717532924,283.03910248034185,282.9541717653533,282.64934717532924
1982-05-16 12:00:00,284.28572245652356,284.4638053030738,284.52019696289597,284.2077596898472,284.10356926873607,284.28572245652356,284.4638053030738,284.52019696289597,284.2077596898472,284.10356926873607,284.28572245652356,284.4638053030738,284.52019696289597,284.2077596898472,284.28572245652356,284.52019696289597,284.2077596898472
1982-06-16 00:00:00,285.3166652068958,285.8228684454782,285.69751084122316,285.46469713624947,285.3970459009696,285.3166652068958,285.8228684454782,285.69751084122316,285.46469713624947,285.3970459009696,285.3166652068958,285.8228684454782,285.69751084122316,285.46469713624947,285.3166652068958,285.69751084122316,285.46469713624947
1982-07-16 12:00:00,285.70441639339106,286.19001899494515,286.1615986214605,285.90780649721285,285.88416247546013,285.70441639339106,286.19001899494515,286.1615986214605,285.90780649721285,285.88416247546013,285.70441639339106,286.19001899494515,286.1615986214605,285.90780649721285,285.70441639339106,286.1615986214605,285.90780649721285
1982-08-16 12:00:00,285.5464620922854,285.8444939882662,285.8746747603387,285.83551444063016,285.4730071067473,285.5464620922854,285.8444939882662,285.8746747603387,285.83551444063016,285.4730071067473,285.5464620922854,285.8444939882662,285.8746747603387,285.83551444063016,285.5464620922854,285.8746747603387,285.83551444063016
1982-09-16 00:00:00,284.7589179312703,284.97824368814463,284.90678945442295,284.7742735730801,284.87248394682456,284.7589179312703,284.97824368814463,284.90678945442295,284.7742735730801,284.87248394682456,284.7589179312703,284.97824368814463,284.90678945442295,284.7742735730801,284.7589179312703,284.90678945442295,284.7742735730801
1982-10-16 12:00:00,283.62881793625957,283.82449504510987,283.6113192307759,283.41573828442984,283.4541140189008,283.62881793625957,283.82449504510987,283.6113192307759,283.41573828442984,283.4541140189008,283.62881793625957,283.82449504510987,283.6113192307759,283.41573828442984,283.62881793625957,283.6113192307759,283.41573828442984
1982-11-16 00:00:00,282.22768213836855,282.6907847459885,282.6327659050785,282.34252117824735,282.3190344851162,282.22768213836855,282.6907847459885,282.6327659050785,282.34252117824735,282.3190344851162,282.22768213836855,282.6907847459885,282.6327659050785,282.34252117824735,282.22768213836855,282.6327659050785,282.34252117824735
1982-12-16 12:00:00,281.7538087335337,281.87070073271593,281.6112687749076,281.66146773495836,281.5342700376226,281.7538087335337,281.87070073271593,281.6112687749076,281.66146773495836,281.5342700376226,281.7538087335337,281.87070073271593,281.6112687749076,281.66146773495836,281.7538087335337,281.6112687749076,281.66146773495836
1983-01-16 12:00:00,281.2531402835988,281.71224923238583,281.3082571054189,281.7864567184248,281.2664400413706,281.2531402835988,281.71224923238583,281.3082571054189,281.7864567184248,281.2664400413706,281.2531402835988,281.71224923238583,281.3082571054189,281.7864567184248,281.2531402835988,281.3082571054189,281.7864567184248
1983-02-15 00:00:00,281.43024836750305,281.7310667377651,281.62517573217326,281.4548496264905,281.4124060238033,281.43024836750305,281.7310667377651,281.62517573217326,281.4548496264905,281.4124060238033,281.43024836750305,281.7310667377651,281.62517573217326,281.4548496264905,281.43024836750305,281.62517573217326,281.4548496264905
1983-03-16 12:00:00,281.6894748733773,282.17478056606706,281.8074200215466,282.21464874147694,281.6627660503317,281.6894748733773,282.17478056606706,281.8074200215466,282.21464874147694,281.6627660503317,281.6894748733773,282.17478056606706,281.8074200215466,282.21464874147694,281.6894748733773,281.8074200215466,282.21464874147694
1983-04-16 00:00:00,282.74243058608465,282.92424342309346,282.8456889639777,282.94092382688007,282.7662846099629,282.74243058608465,282.92424342309346,282.8456889639777,282.94092382688007,282.7662846099629,282.74243058608465,282.92424342309346,282.8456889639777,282.94092382688007,282.74243058608465,282.8456889639777,282.94092382688007
1983-05-16 12:00:00,284.13581289433716,284.12814426661913,284.40313367539795,284.4589000725256,284.2616511658352,284.13581289433716,284.12814426661913,284.40313367539795,284.4589000725256,284.2616511658352,284.13581289433716,284.12814426661913,284.40313367539795,284.4589000725256,284.13581289433716,284.40313367539795,284.4589000725256
1983-06-16 00:00:00,285.1217159859432,285.3964542186613,285.46878438527466,285.4824116699788,285.3486986935085,285.1217159859432,285.3964542186613,285.46878438527466,285.4824116699788,285.3486986935085,285.1217159859432,285.3964542186613,285.46878438527466,285.4824116699788,285.1217159859432,285.46878438527466,285.4824116699788
1983-07-16 12:00:00,285.6812829736174,285.80294383776743,286.0387488123032,286.0190652917343,286.1502840712262,285.6812829736174,285.80294383776743,286.0387488123032,286.0190652917343,286.1502840712262,285.6812829736174,285.80294383776743,286.0387488123032,286.0190652917343,285.6812829736174,286.0387488123032,286.0190652917343
1983-08-16 12:00:00,285.6429332726898,285.63347686015135,285.720665877113,285.7379186192662,285.8725996462632,285.6429332726898,285.63347686015135,285.720665877113,285.7379186192662,285.8725996462632,285.6429332726898,285.63347686015135,285.720665877113,285.7379186192662,285.6429332726898,285.720665877113,285.7379186192662
1983-09-16 00:00:00,284.6949645149044,284.61610688154866,284.8329175957284,284.7760316775264,284.99049274339563,284.6949645149044,284.61610688154866,284.8329175957284,284.7760316775264,284.99049274339563,284.6949645149044,284.61610688154866,284.8329175957284,284.7760316775264,284.6949645149044,284.8329175957284,284.7760316775264
1983-10-16 12:00:00,283.69984346554503,283.64043943482113,283.6857606716101,283.5237632968317,283.5626319005097,283.69984346554503,283.64043943482113,283.6857606716101,283.5237632968317,283.5626319005097,283.69984346554503,283.64043943482113,283.6857606716101,283.5237632968317,283.69984346554503,283.6857606716101,283.5237632968317
1983-11-16 00:00:00,282.51274492209427,282.3761748357199,282.5724580325097,282.4860621998069,282.00841678298764,282.51274492209427,282.3761748357199,282.5724580325097,282.4860621998069,282.00841678298764,282.51274492209427,282.3761748357199,282.5724580325097,282.4860621998069,282.51274492209427,282.5724580325097,282.4860621998069
1983-12-16 12:00:00,281.87607337309964,281.6185679453666,281.71849085717895,281.5772534600658,281.48880949598765,281.87607337309964,281.6185679453666,281.71849085717895,281.5772534600658,281.48880949598765,281.87607337309964,281.6185679453666,281.71849085717895,281.5772534600658,281.87607337309964,281.71849085717895,281.5772534600658
